#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_ornia_castle;Caer Ornia;;;;;;;;;;;;;x
b_ornia_city;Ornia;;;;;;;;;;;;;x
b_ornia_temple;Ornia Church;;;;;;;;;;;;;x
b_ornia_castle_1;Ornia Castle;;;;;;;;;;;;;x
b_rebenn_castle;Caer Rebenn;;;;;;;;;;;;;x
b_rebenn_city;Rebenn;;;;;;;;;;;;;x
b_rebenn_temple;Rebenn Church;;;;;;;;;;;;;x
b_rebenn_castle_1;Rebenn Castle;;;;;;;;;;;;;x
b_kirine_castle;Caer Kirine;;;;;;;;;;;;;x
b_kirine_city;Kirine;;;;;;;;;;;;;x
b_kirine_temple;Kirine Church;;;;;;;;;;;;;x
b_kirine_castle_1;Kirine Castle;;;;;;;;;;;;;x
b_regant_castle;Caer Regant;;;;;;;;;;;;;x
b_regant_city;Regant;;;;;;;;;;;;;x
b_regant_temple;Regant Church;;;;;;;;;;;;;x
b_regant_castle_1;Regant Castle;;;;;;;;;;;;;x
b_faimon_castle;Caer Faimon;;;;;;;;;;;;;x
b_faimon_city;Faimon;;;;;;;;;;;;;x
b_faimon_temple;Faimon Church;;;;;;;;;;;;;x
b_faimon_castle_1;Faimon Castle;;;;;;;;;;;;;x
b_mirnas_castle;Caer Mirnas;;;;;;;;;;;;;x
b_mirnas_city;Mirnas;;;;;;;;;;;;;x
b_mirnas_temple;Mirnas Church;;;;;;;;;;;;;x
b_mirnas_castle_1;Mirnas Castle;;;;;;;;;;;;;x
b_aganne_castle;Caer Aganne;;;;;;;;;;;;;x
b_aganne_city;Aganne;;;;;;;;;;;;;x
b_aganne_temple;Aganne Church;;;;;;;;;;;;;x
b_aganne_castle_1;Aganne Castle;;;;;;;;;;;;;x
b_mela_castle;Caer Mela;;;;;;;;;;;;;x
b_mela_city;Mela;;;;;;;;;;;;;x
b_mela_temple;Mela Church;;;;;;;;;;;;;x
b_mela_castle_1;Mela Castle;;;;;;;;;;;;;x
b_negaidh_castle;Caer Negaidh;;;;;;;;;;;;;x
b_negaidh_city;Negaidh;;;;;;;;;;;;;x
b_negaidh_temple;Negaidh Church;;;;;;;;;;;;;x
b_negaidh_castle_1;Negaidh Castle;;;;;;;;;;;;;x
b_serurik_castle;Caer Tar;;;;;;;;;;;;;x
b_serurik_city;Tar;;;;;;;;;;;;;x
b_serurik_temple;Tar Church;;;;;;;;;;;;;x
b_serurik_castle_1;Tar Castle;;;;;;;;;;;;;x
b_nana_castle;Caer Nana;;;;;;;;;;;;;x
b_nana_city;Nana;;;;;;;;;;;;;x
b_nana_temple;Nana Church;;;;;;;;;;;;;x
b_nana_castle_1;Nana Castle;;;;;;;;;;;;;x
b_calo_castle;Caer Calo;;;;;;;;;;;;;x
b_calo_city;Calo;;;;;;;;;;;;;x
b_calo_temple;Calo Church;;;;;;;;;;;;;x
b_calo_castle_1;Calo Castle;;;;;;;;;;;;;x
b_fene_castle;Caer Negann;;;;;;;;;;;;;x
b_fene_city;Negann;;;;;;;;;;;;;x
b_fene_temple;Negann Church;;;;;;;;;;;;;x
b_fene_castle_1;Negann Castle;;;;;;;;;;;;;x
b_saiwick_castle;Caer Saiwick;;;;;;;;;;;;;x
b_saiwick_city;Saiwick;;;;;;;;;;;;;x
b_saiwick_temple;Saiwick Church;;;;;;;;;;;;;x
b_saiwick_castle_1;Saiwick Castle;;;;;;;;;;;;;x
b_lareigh_castle;Caer Lareigh;;;;;;;;;;;;;x
b_lareigh_city;Lareigh;;;;;;;;;;;;;x
b_lareigh_temple;Lareigh Church;;;;;;;;;;;;;x
b_lareigh_castle_1;Lareigh Castle;;;;;;;;;;;;;x
b_deber_castle;Caer Deber;;;;;;;;;;;;;x
b_deber_city;Deber;;;;;;;;;;;;;x
b_deber_temple;Deber Church;;;;;;;;;;;;;x
b_deber_castle_1;Deber Castle;;;;;;;;;;;;;x
b_ybersiel_castle;Caer Ybersiel;;;;;;;;;;;;;x
b_ybersiel_city;Ybersiel;;;;;;;;;;;;;x
b_ybersiel_temple;Ybersiel Cathedral;;;;;;;;;;;;;x
b_ybersiel_castle_1;Ybersiel Castle;;;;;;;;;;;;;x
b_alcheg_castle;Caer Alcheg;;;;;;;;;;;;;x
b_alcheg_city;Alcheg;;;;;;;;;;;;;x
b_alcheg_temple;Alcheg Church;;;;;;;;;;;;;x
b_alcheg_castle_1;Alcheg Castle;;;;;;;;;;;;;x
b_nelos_castle;Caer Nelos;;;;;;;;;;;;;x
b_nelos_city;Nelos;;;;;;;;;;;;;x
b_nelos_temple;Nelos Church;;;;;;;;;;;;;x
b_nelos_castle_1;Nelos Castle;;;;;;;;;;;;;x
b_euter_castle;Caer Euter;;;;;;;;;;;;;x
b_euter_city;Euter;;;;;;;;;;;;;x
b_euter_temple;Euter Church;;;;;;;;;;;;;x
b_euter_castle_1;Euter Castle;;;;;;;;;;;;;x
b_fella_castle;Caer Fella;;;;;;;;;;;;;x
b_fella_city;Fella;;;;;;;;;;;;;x
b_fella_temple;Fella Church;;;;;;;;;;;;;x
b_fella_castle_1;Fella Castle;;;;;;;;;;;;;x
b_urekeny_castle;Caer Ruda;;;;;;;;;;;;;x
b_urekeny_city;Ruda;;;;;;;;;;;;;x
b_urekeny_city_1;Filey;;;;;;;;;;;;;x
b_urekeny_temple;Ruda Church;;;;;;;;;;;;;x
b_alantulw_castle;Caer Alantulw;;;;;;;;;;;;;x
b_alantulw_city;Alantulw;;;;;;;;;;;;;x
b_alantulw_city_1;Ciarag;;;;;;;;;;;;;x
b_alantulw_temple;Alantulw Church;;;;;;;;;;;;;x
b_fileigh_castle;Caer Fileigh;;;;;;;;;;;;;x
b_fileigh_city;Fileigh;;;;;;;;;;;;;x
b_fileigh_temple;Fileigh Church;;;;;;;;;;;;;x
b_fileigh_castle_1;Fileigh Castle;;;;;;;;;;;;;x
b_irinn_castle;Caer Irinn;;;;;;;;;;;;;x
b_irinn_city;Irinn;;;;;;;;;;;;;x
b_irinn_city_1;Untulw;;;;;;;;;;;;;x
b_irinn_temple;Irinn Church;;;;;;;;;;;;;x
b_rebera_castle;Caer Rebera;;;;;;;;;;;;;x
b_rebera_city;Rebera;;;;;;;;;;;;;x
b_rebera_temple;Rebera Church;;;;;;;;;;;;;x
b_rebera_castle_1;Rebera Castle;;;;;;;;;;;;;x
b_picarel_castle;Caer Picarel;;;;;;;;;;;;;x
b_picarel_city;Picarel;;;;;;;;;;;;;x
b_picarel_temple;Picarel Church;;;;;;;;;;;;;x
b_picarel_castle_1;Picarel Castle;;;;;;;;;;;;;x
b_cralann_castle;Caer Cralann;;;;;;;;;;;;;x
b_cralann_city;Cralann;;;;;;;;;;;;;x
b_cralann_temple;Cralann Church;;;;;;;;;;;;;x
b_cralann_castle_1;Cralann Castle;;;;;;;;;;;;;x
b_orvina_castle;Caer Orvina;;;;;;;;;;;;;x
b_orvina_city;Orvina;;;;;;;;;;;;;x
b_orvina_temple;Orvina Church;;;;;;;;;;;;;x
b_orvina_castle_1;Orvina Castle;;;;;;;;;;;;;x
b_kredant_castle;Caer Credant;;;;;;;;;;;;;x
b_kredant_city;Credant;;;;;;;;;;;;;x
b_kredant_temple;Credant Church;;;;;;;;;;;;;x
b_kredant_castle_1;Credant Castle;;;;;;;;;;;;;x
b_agant_castle;Caer Agant;;;;;;;;;;;;;x
b_agant_city;Agant;;;;;;;;;;;;;x
b_agant_temple;Agant Church;;;;;;;;;;;;;x
b_agant_castle_1;Agant Castle;;;;;;;;;;;;;x
b_oldell_castle;Caer Oldell;;;;;;;;;;;;;x
b_oldell_city;Oldell;;;;;;;;;;;;;x
b_oldell_temple;Oldell Church;;;;;;;;;;;;;x
b_oldell_castle_1;Oldell Castle;;;;;;;;;;;;;x
b_oldell_city_1;Oldell City;;;;;;;;;;;;;x
b_ulw_castle;Caer Ulw;;;;;;;;;;;;;x
b_ulw_city;Ulw;;;;;;;;;;;;;x
b_ulw_temple;Ulw Church;;;;;;;;;;;;;x
b_ulw_castle_1;Ulw Castle;;;;;;;;;;;;;x
b_turika_castle;Caer Turika;;;;;;;;;;;;;x
b_turika_city;Turika;;;;;;;;;;;;;x
b_turika_temple;Turika Church;;;;;;;;;;;;;x
b_turika_castle_1;Turika Castle;;;;;;;;;;;;;x
b_elara_castle;Caer Elara;;;;;;;;;;;;;x
b_elara_city;Elara;;;;;;;;;;;;;x
b_elara_temple;Elara Church;;;;;;;;;;;;;x
b_elara_castle_1;Elara Castle;;;;;;;;;;;;;x
b_sema_temple;Sema Church;;;;;;;;;;;;;x
b_sema_city;Sema;;;;;;;;;;;;;x
b_sema_castle;Caer Sema;;;;;;;;;;;;;x
b_sema_castle_1;Sema Castle;;;;;;;;;;;;;x
b_narekh_renk_ghor;Narekh-renk-Ghor;;;;;;;;;;;;;x
b_cresnarney_castle;Caer Cresnarney;;;;;;;;;;;;;x
b_cresnarney_city;Cresnarney;;;;;;;;;;;;;x
b_cresnarney_temple;Cresnarney Church;;;;;;;;;;;;;x
b_cresnarney_castle_1;Cresnarney Castle;;;;;;;;;;;;;x
b_negellense_castle;Caer Cladell;;;;;;;;;;;;;x
b_negellense_city;Cladell;;;;;;;;;;;;;x
b_negellense_temple;Cladell Church;;;;;;;;;;;;;x
b_negellense_castle_1;Cladell Castle;;;;;;;;;;;;;x
b_hesne_castle;Caer Hesne;;;;;;;;;;;;;x
b_hesne_city;Hesne;;;;;;;;;;;;;x
b_hesne_temple;Hesne Church;;;;;;;;;;;;;x
b_hesne_castle_1;Hesne Castle;;;;;;;;;;;;;x
b_sara_castle;Caer Sara;;;;;;;;;;;;;x
b_sara_city;Sara;;;;;;;;;;;;;x
b_sara_temple;Sara Church;;;;;;;;;;;;;x
b_sara_castle_1;Sara Castle;;;;;;;;;;;;;x
b_calnia_castle;Caer Calnia;;;;;;;;;;;;;x
b_calnia_city;Calnia;;;;;;;;;;;;;x
b_calnia_temple;St Inaly;;;;;;;;;;;;;x
b_calnia_castle_1;Caer Utria;;;;;;;;;;;;;x
b_legion_colonan;Legio Colonan;;;;;;;;;;;;;x
b_calnia_city_1;Calnia City;;;;;;;;;;;;;x
b_alchegel_castle;Caer Alchegel;;;;;;;;;;;;;x
b_alchegel_city;Alchegel;;;;;;;;;;;;;x
b_alchegel_city_1;Melant;;;;;;;;;;;;;x
b_alchegel_temple;Alchegel Church;;;;;;;;;;;;;x
b_aladene_castle;Caer Aladene;;;;;;;;;;;;;x
b_aladene_city;Aladene;;;;;;;;;;;;;x
b_aladene_temple;Aladene Church;;;;;;;;;;;;;x
b_aladene_castle_1;Aladene Castle;;;;;;;;;;;;;x
b_tesel_castle;Caer Tesel;;;;;;;;;;;;;x
b_tesel_city;Tesel;;;;;;;;;;;;;x
b_tesel_city_1;Brelsest;;;;;;;;;;;;;x
b_tesel_temple;Tesel Church;;;;;;;;;;;;;x
b_aliana_castle;Caer Sinistra;;;;;;;;;;;;;x
b_aliana_city;Aliana;;;;;;;;;;;;;x
b_aliana_temple;Aliana Cathedral;;;;;;;;;;;;;x
b_aliana_castle_1;Aliana Castle;;;;;;;;;;;;;x
b_aliana_city_1;Aliana City;;;;;;;;;;;;;x
b_emnau_castle;Caer Emnau;;;;;;;;;;;;;x
b_emnau_city;Emnau;;;;;;;;;;;;;x
b_emnau_temple;Emnau Church;;;;;;;;;;;;;x
b_emnau_castle_1;Emnau Castle;;;;;;;;;;;;;x
b_grikentulw_castle;Caer Grikentulw;;;;;;;;;;;;;x
b_grikentulw_city;Grikentulw;;;;;;;;;;;;;x
b_grikentulw_temple;Grikentulw Library;;;;;;;;;;;;;x
b_grikentulw_castle_1;Grikentulw Castle;;;;;;;;;;;;;x
b_rimon_castle;Caer Rimon;;;;;;;;;;;;;x
b_rimon_city;Rimon;;;;;;;;;;;;;x
b_rimon_temple;Rimon Church;;;;;;;;;;;;;x
b_rimon_castle_1;Rimon Castle;;;;;;;;;;;;;x
b_dunbaton_castle;Caer Dunbaton;;;;;;;;;;;;;x
b_dunbaton_city;Dunbaton;;;;;;;;;;;;;x
b_dunbaton_temple;Dunbaton Church;;;;;;;;;;;;;x
b_dunbaton_castle_1;Dunbaton Castle;;;;;;;;;;;;;x
b_jaimon_castle;Caer Jaimon;;;;;;;;;;;;;x
b_jaimon_city;Jaimon;;;;;;;;;;;;;x
b_jaimon_temple;Jaimon Church;;;;;;;;;;;;;x
b_jaimon_castle_1;Jaimon Castle;;;;;;;;;;;;;x
b_kardor_castle;Caer Kardor;;;;;;;;;;;;;x
b_kardor_city;Kardor;;;;;;;;;;;;;x
b_kardor_temple;Kardor Church;;;;;;;;;;;;;x
b_kardor_castle_1;Kardor Castle;;;;;;;;;;;;;x
b_negel_castle;Caer Negel;;;;;;;;;;;;;x
b_negel_city;Negel;;;;;;;;;;;;;x
b_negel_city_1;Ebréan;;;;;;;;;;;;;x
b_negel_temple;Negel Church;;;;;;;;;;;;;x
b_kalo_castle;Caer Kalo;;;;;;;;;;;;;x
b_kalo_castle_1;Caer Criatain;;;;;;;;;;;;;x
b_kalo_temple;Cretén Church;;;;;;;;;;;;;x
b_kalo_city;Kalo;;;;;;;;;;;;;x
b_kalo_city_1;Cretén;;;;;;;;;;;;;x
b_kalo_city_2;Pereigh;;;;;;;;;;;;;x
b_uriens_castle;Caer Uriens;;;;;;;;;;;;;x
b_uriens_city;Uriens;;;;;;;;;;;;;x
b_uriens_temple;St Doralem;;;;;;;;;;;;;x
b_uriens_city_1;Fardon;;;;;;;;;;;;;x
b_uriens_castle_1;Uriens Castle;;;;;;;;;;;;;x
b_belos_castle;Caer Belos;;;;;;;;;;;;;x
b_belos_city;Belos;;;;;;;;;;;;;x
b_belos_temple;Belos Church;;;;;;;;;;;;;x
b_belos_castle_1;Belos Castle;;;;;;;;;;;;;x
b_firina_castle;Caer Firina;;;;;;;;;;;;;x
b_firina_city;Firina;;;;;;;;;;;;;x
b_firina_temple;Firina Cathedral;;;;;;;;;;;;;x
b_firina_castle_1;Firina Castle;;;;;;;;;;;;;x
b_herika_castle;Caer Herika;;;;;;;;;;;;;x
b_herika_city;Herika;;;;;;;;;;;;;x
b_herika_temple;Herika Church;;;;;;;;;;;;;x
b_herika_castle_1;Herika Castle;;;;;;;;;;;;;x
b_mater_castle;Caer Mater;;;;;;;;;;;;;x
b_mater_city;Mater;;;;;;;;;;;;;x
b_mater_temple;Rinye;;;;;;;;;;;;;x
b_mater_castle_1;Begrina;;;;;;;;;;;;;x
b_rinya_temple;Vormog;;;;;;;;;;;;;x
b_welea_castle;Caer Welea;;;;;;;;;;;;;x
b_welea_city;Welea;;;;;;;;;;;;;x
b_welea_temple;Welea Church;;;;;;;;;;;;;x
b_welea_castle_1;Welea Castle;;;;;;;;;;;;;x
b_silersham_castle;Caer Silersham;;;;;;;;;;;;;x
b_silersham_city;Silersham;;;;;;;;;;;;;x
b_silersham_temple;Silersham Church;;;;;;;;;;;;;x
b_silersham_castle_1;Silersham Castle;;;;;;;;;;;;;x
b_salston_tor_castle;Caer Salston;;;;;;;;;;;;;x
b_salston_tor_city;Salston Tor;;;;;;;;;;;;;x
b_salston_tor_castle_1;Caer Nan;;;;;;;;;;;;;x
b_salston_tor_city_1;Nant;;;;;;;;;;;;;x
b_salston_tor_temple;Salston Tor Church;;;;;;;;;;;;;x
b_ebrean_castle;Caer Ebréan;;;;;;;;;;;;;x
b_ebrean_city;Ebréan;;;;;;;;;;;;;x
b_ebrean_temple;Ebréan Church;;;;;;;;;;;;;x
b_ebrean_castle_1;Ebréan Castle;;;;;;;;;;;;;x
b_tene_castle;Caer Tene;;;;;;;;;;;;;x
b_tene_city;Tene;;;;;;;;;;;;;x
b_tene_temple;Tene Church;;;;;;;;;;;;;x
b_tene_castle_1;Tene Castle;;;;;;;;;;;;;x
b_skenetrip_castle;Caer Skenetrip;;;;;;;;;;;;;x
b_skenetrip_city;Skenetrip;;;;;;;;;;;;;x
b_skenetrip_temple;Skenetrip Church;;;;;;;;;;;;;x
b_skenetrip_castle_1;Skenetrip Castle;;;;;;;;;;;;;x
b_dunreith_castle;Caer Dunreith;;;;;;;;;;;;;x
b_dunreith_st_faulk;St Faulk;;;;;;;;;;;;;x
b_dunreith_city;Dunreith;;;;;;;;;;;;;x
b_dunreith_temple;Ljusbringaren;;;;;;;;;;;;;x
b_dunreith_city_1;Gereigh;;;;;;;;;;;;;x
b_intouk_castle;Caer Intouk;;;;;;;;;;;;;x
b_intouk_city;Intouk;;;;;;;;;;;;;x
b_intouk_temple;Intouk Church;;;;;;;;;;;;;x
b_intouk_city_1;Cidh;;;;;;;;;;;;;x
b_intouk_castle_1;Intouk Castle;;;;;;;;;;;;;x
b_lewain_castle;Caer Lewain;;;;;;;;;;;;;x
b_lewain_city;Lewain;;;;;;;;;;;;;x
b_lewain_temple;Lewain Church;;;;;;;;;;;;;x
b_lewain_castle_1;Lewain Castle;;;;;;;;;;;;;x
b_owaidh_castle;Caer Owaidh;;;;;;;;;;;;;x
b_owaidh_city;Owaidh;;;;;;;;;;;;;x
b_owaidh_temple;Owaidh Church;;;;;;;;;;;;;x
b_owaidh_castle_1;Owaidh Castle;;;;;;;;;;;;;x
b_rinntok_castle;Caer Rinntok;;;;;;;;;;;;;x
b_rinntok_city;Rinntok;;;;;;;;;;;;;x
b_rinntok_temple;Rinntok Church;;;;;;;;;;;;;x
b_rinntok_castle_1;Rinntok Castle;;;;;;;;;;;;;x
b_eirach_castle;Caer Eirach;;;;;;;;;;;;;x
b_eirach_city;Eirach;;;;;;;;;;;;;x
b_eirach_temple;Eirach Church;;;;;;;;;;;;;x
b_eirach_castle_1;Eirach Castle;;;;;;;;;;;;;x
b_feleidh_castle;Caer Feleidh;;;;;;;;;;;;;x
b_feleidh_city;Feleidh;;;;;;;;;;;;;x
b_feleidh_temple;Feleidh Church;;;;;;;;;;;;;x
b_feleidh_castle_1;Feleidh Castle;;;;;;;;;;;;;x
b_tir_nieri_castle;Caer Tir Nieri;;;;;;;;;;;;;x
b_tir_nieri_city;Tir Nieri;;;;;;;;;;;;;x
b_tir_nieri_temple;Tir Nieri Church;;;;;;;;;;;;;x
b_tir_nieri_castle_1;Tir Nieri Castle;;;;;;;;;;;;;x
b_inniutok_castle;Caer Inniutok;;;;;;;;;;;;;x
b_inniutok_city;Inniutok;;;;;;;;;;;;;x
b_inniutok_temple;Inniutok Church;;;;;;;;;;;;;x
b_inniutok_castle_1;Inniutok Castle;;;;;;;;;;;;;x
b_debhean_castle;Caer Debhean;;;;;;;;;;;;;x
b_debhean_city;Debhean;;;;;;;;;;;;;x
b_debhean_temple;Debhean Church;;;;;;;;;;;;;x
b_debhean_castle_1;Debhean Castle;;;;;;;;;;;;;x
b_alantulw_2_castle;Caer Alantulw;;;;;;;;;;;;;x
b_alantulw_2_city;Alantulw;;;;;;;;;;;;;x
b_alantulw_2_temple;Alantulw Church;;;;;;;;;;;;;x
b_alantulw_2_castle_1;Alantulw Castle;;;;;;;;;;;;;x
b_sliabh_castle;Caer Sliabh;;;;;;;;;;;;;x
b_sliabh_city;Sliabh;;;;;;;;;;;;;x
b_sliabh_temple;Sliabh Church;;;;;;;;;;;;;x
b_sliabh_castle_1;Sliabh Castle;;;;;;;;;;;;;x
b_feeves_castle;Caer Feeves;;;;;;;;;;;;;x
b_feeves_city;Feeves;;;;;;;;;;;;;x
b_feeves_temple;Feeves Church;;;;;;;;;;;;;x
b_feeves_castle_1;Feeves Castle;;;;;;;;;;;;;x
b_ailleidh_castle;Caer Ailleidh;;;;;;;;;;;;;x
b_ailleidh_city;Ailleidh;;;;;;;;;;;;;x
b_ailleidh_temple;Ailleidh Church;;;;;;;;;;;;;x
b_ailleidh_castle_1;Ailleidh Castle;;;;;;;;;;;;;x
