d_arsacke;Arsacke;;;;;;;;;;;;;x
d_asha;Asha;;;;;;;;;;;;;x
d_baton;Baton;;;;;;;;;;;;;x
d_borons_angar;Borons ängar;;;;;;;;;;;;;x
d_calnia;Calnia;;;;;;;;;;;;;x
d_camard;Camard;;;;;;;;;;;;;x
d_cermira;Cermira;;;;;;;;;;;;;x
d_chadarian;Chadarian;;;;;;;;;;;;;x
d_colm;Colm;;;;;;;;;;;;;x
d_colonan;Colonan;;;;;;;;;;;;;x
d_cralo;Cralo;;;;;;;;;;;;;x
d_creten;Cretén;;;;;;;;;;;;;x
d_daan_hammal;Daan Hammal;;;;;;;;;;;;;x
d_daggbacken;Daggbacken;;;;;;;;;;;;;x
d_debhean;Debhean;;;;;;;;;;;;;x
d_deogotha;Deogotha;;;;;;;;;;;;;x
d_dubaral;Dubaral;;;;;;;;;;;;;x
d_ebrin;Ebrin;;;;;;;;;;;;;x
d_el_egor;El'egor;;;;;;;;;;;;;x
d_el_ivani;El'ivani;;;;;;;;;;;;;x
d_eovir;Eovir;;;;;;;;;;;;;x
d_fala;Fala;;;;;;;;;;;;;x
d_felosi;Felosi;;;;;;;;;;;;;x
d_firina;Firina;;;;;;;;;;;;;x
d_flarne;Flarne;;;;;;;;;;;;;x
d_forsfara;Forsfara;;;;;;;;;;;;;x
d_hadarlons_skogar;Hadarlons skogar;;;;;;;;;;;;;x
d_hammarnaset;Hammarnäset;;;;;;;;;;;;;x
d_hoglanden;Höglanden;;;;;;;;;;;;;x
d_horta;Horta;;;;;;;;;;;;;x
d_ifar;Ifar;;;;;;;;;;;;;x
d_ifkhor;Ifkhor;;;;;;;;;;;;;x
d_ikham;Ikham;;;;;;;;;;;;;x
d_intouk;Intouk;;;;;;;;;;;;;x
d_ireda;Ireda;;;;;;;;;;;;;x
d_jarla;Jarla;;;;;;;;;;;;;x
d_jarvskogen;Järvskogen;;;;;;;;;;;;;x
d_jhamalo_tamatz;Jhamalo Tamatz;;;;;;;;;;;;;x
d_katharsis;Katharsis;;;;;;;;;;;;;x
d_khazim;Khazim;;;;;;;;;;;;;x
d_khor;Khor;;;;;;;;;;;;;x
d_khovsosh;Khovsosh;;;;;;;;;;;;;x
d_khrun;Khrun;;;;;;;;;;;;;x
d_kiaz;Kiaz;;;;;;;;;;;;;x
d_kininae_an_oro;Kininaé'an oro;;;;;;;;;;;;;x
d_kintikla;Kintikla;;;;;;;;;;;;;x
d_kraalen;Kraalen;;;;;;;;;;;;;x
d_krylomar;Krylomar;;;;;;;;;;;;;x
d_kungsvik;Kungsvik;;;;;;;;;;;;;x
d_laerm;Laerm;;;;;;;;;;;;;x
d_lemira_infernus;Lemira Infernus;;;;;;;;;;;;;x
d_lim_alan;Lim'alan;;;;;;;;;;;;;x
d_lower_kholon;Lower Kholon;;;;;;;;;;;;;x
d_marek_pomian;Marek Pomian;;;;;;;;;;;;;x
d_mashoro;Mashoro;;;;;;;;;;;;;x
d_nada;Nada;;;;;;;;;;;;;x
d_nantien;Nantien;;;;;;;;;;;;;x
d_narekh;Narekh;;;;;;;;;;;;;x
d_narzkar_falz;Narzkar Falz;;;;;;;;;;;;;x
d_negin;Negin;;;;;;;;;;;;;x
d_nensen;Nensen;;;;;;;;;;;;;x
d_nie;Nié;;;;;;;;;;;;;x
d_nimto;Nimto;;;;;;;;;;;;;x
d_nol;Nol;;;;;;;;;;;;;x
d_nordlanden;Nordlanden;;;;;;;;;;;;;x
d_ostmark;Östmark;;;;;;;;;;;;;x
d_parash;Parash;;;;;;;;;;;;;x
d_pavara;Pavara;;;;;;;;;;;;;x
d_perina;Perina;;;;;;;;;;;;;x
d_porfyrien;Porfyrien;;;;;;;;;;;;;x
d_prowe;Prowe;;;;;;;;;;;;;x
d_qarom;Qarom;;;;;;;;;;;;;x
d_qatada;Qatada;;;;;;;;;;;;;x
d_quilla;Quilla;;;;;;;;;;;;;x
d_rahls_unbahr;Rahls-Unbahr;;;;;;;;;;;;;x
d_ralkom;Ralkom;;;;;;;;;;;;;x
d_rametzior_turak;Rametzior Turak;;;;;;;;;;;;;x
d_ramnesney;Ramnesney;;;;;;;;;;;;;x
d_rampor;Rampor;;;;;;;;;;;;;x
d_rim;Rim;;;;;;;;;;;;;x
d_rinya;Rinya;;;;;;;;;;;;;x
d_savirah;Savirah;;;;;;;;;;;;;x
d_seredan;Seredan;;;;;;;;;;;;;x
d_sirmon;Sirmon;;;;;;;;;;;;;x
d_skywif;Skywif;;;;;;;;;;;;;x
d_solds_kronomark;Solds kronomark;;;;;;;;;;;;;x
d_sunari;Sunari;;;;;;;;;;;;;x
d_sydlanden;Sydlanden;;;;;;;;;;;;;x
d_tagada;Tagada;;;;;;;;;;;;;x
d_tar_hir;Tar-Hir;;;;;;;;;;;;;x
d_targatia;Targatia;;;;;;;;;;;;;x
d_tarna;Tarna;;;;;;;;;;;;;x
d_therga;Therga;;;;;;;;;;;;;x
d_tresna;Tresna;;;;;;;;;;;;;x
d_trollhems_berg;Trollhems berg;;;;;;;;;;;;;x
d_turin;Turin;;;;;;;;;;;;;x
d_tuzan_rim;Tuzan Rim;;;;;;;;;;;;;x
d_upper_kholon;Upper Kholon;;;;;;;;;;;;;x
d_uter;Uter;;;;;;;;;;;;;x
d_val_pavane;Val Pavane;;;;;;;;;;;;;x
d_valo;Valo;;;;;;;;;;;;;x
d_vastborg;Västborg;;;;;;;;;;;;;x
d_vasterbrygga;Västerbrygga;;;;;;;;;;;;;x
d_vastlanden;Västlanden;;;;;;;;;;;;;x
d_victaron;Victaron;;;;;;;;;;;;;x
d_vimna;Vimna;;;;;;;;;;;;;x
d_zarakh;Zarakh;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
c_abin_ramadh;Abin-Ramadh;;;;;;;;;;;;;x
c_abin_thukor;Abin-Thukor;;;;;;;;;;;;;x
c_adaluth;Adaluth;;;;;;;;;;;;;x
c_aganne;Aganne;;;;;;;;;;;;;x
c_agant;Agant;;;;;;;;;;;;;x
c_aghral;Aghral;;;;;;;;;;;;;x
c_ailleidh;Ailleidh;;;;;;;;;;;;;x
c_aladene;Aladene;;;;;;;;;;;;;x
c_alantulw;Alantulw;;;;;;;;;;;;;x
c_alantulw_2;Alantulw;;;;;;;;;;;;;x
c_alarik;Alarik;;;;;;;;;;;;;x
c_alaripasset;Alaripasset;;;;;;;;;;;;;x
c_alcheg;Alcheg;;;;;;;;;;;;;x
c_alchegel;Alchegel;;;;;;;;;;;;;x
c_aliana;Aliana;;;;;;;;;;;;;x
c_an_thalamur;An-Thalamur;;;;;;;;;;;;;x
c_apax;Apax;;;;;;;;;;;;;x
c_arah;Arah;;;;;;;;;;;;;x
c_arakh;Arakh;;;;;;;;;;;;;x
c_ash;Ash;;;;;;;;;;;;;x
c_belos;Belos;;;;;;;;;;;;;x
c_bhanor;Bhanor;;;;;;;;;;;;;x
c_bret;Bret;;;;;;;;;;;;;x
c_calnia;Calnia;;;;;;;;;;;;;x
c_calo;Calo;;;;;;;;;;;;;x
c_chuana;Chuana;;;;;;;;;;;;;x
c_colm;Colm;;;;;;;;;;;;;x
c_colonan;Colonan;;;;;;;;;;;;;x
c_craigfaan;Craigfáan;;;;;;;;;;;;;x
c_cralann;Cralann;;;;;;;;;;;;;x
c_cresnarney;Cresnarney;;;;;;;;;;;;;x
c_daldrach;Dáldrach;;;;;;;;;;;;;x
c_dan;Dan;;;;;;;;;;;;;x
c_dani;Dani;;;;;;;;;;;;;x
c_dann;Dann;;;;;;;;;;;;;x
c_deber;Deber;;;;;;;;;;;;;x
c_debhean;Debhean;;;;;;;;;;;;;x
c_derien;Derien;;;;;;;;;;;;;x
c_dharim;Dharim;;;;;;;;;;;;;x
c_drafe;Drafe;;;;;;;;;;;;;x
c_dunbaton;Dunbaton;;;;;;;;;;;;;x
c_dunreith;Dunreith;;;;;;;;;;;;;x
c_dunres;Dunres;;;;;;;;;;;;;x
c_ebrean;Ebréan;;;;;;;;;;;;;x
c_ehgine;Ehgine;;;;;;;;;;;;;x
c_eirach;Eirach;;;;;;;;;;;;;x
c_el_arga;El'arga;;;;;;;;;;;;;x
c_el_egor;El'egor;;;;;;;;;;;;;x
c_el_ivani;El'ivani;;;;;;;;;;;;;x
c_el_vha;El'vha;;;;;;;;;;;;;x
c_elara;Elara;;;;;;;;;;;;;x
c_emnau;Emnau;;;;;;;;;;;;;x
c_es_hidha;Es'hidha;;;;;;;;;;;;;x
c_es_holi;Es'holi;;;;;;;;;;;;;x
c_es_orakh;Es'orakh;;;;;;;;;;;;;x
c_euter;Euter;;;;;;;;;;;;;x
c_evor;Evor;;;;;;;;;;;;;x
c_faimon;Faimon;;;;;;;;;;;;;x
c_farn;Farn;;;;;;;;;;;;;x
c_feeves;Feeves;;;;;;;;;;;;;x
c_feleidh;Feleidh;;;;;;;;;;;;;x
c_fella;Fella;;;;;;;;;;;;;x
c_fen;Fen;;;;;;;;;;;;;x
c_fene;Fene;;;;;;;;;;;;;x
c_ferena;Ferena;;;;;;;;;;;;;x
c_fhix;Fhix;;;;;;;;;;;;;x
c_fileigh;Fileigh;;;;;;;;;;;;;x
c_finvarik;Finvarik;;;;;;;;;;;;;x
c_firina;Firina;;;;;;;;;;;;;x
c_foradrach;Foradrach;;;;;;;;;;;;;x
c_gash;Gash;;;;;;;;;;;;;x
c_gastmarkerna;Gastmarkerna;;;;;;;;;;;;;x
c_ghia;Ghia;;;;;;;;;;;;;x
c_grike;Grike;;;;;;;;;;;;;x
c_grikentulw;Grikentulw;;;;;;;;;;;;;x
c_grond;Grond;;;;;;;;;;;;;x
c_herika;Herika;;;;;;;;;;;;;x
c_hesne;Hesne;;;;;;;;;;;;;x
c_ifdel;Ifdel;;;;;;;;;;;;;x
c_ifkhor;Ifkhor;;;;;;;;;;;;;x
c_ikamur;Ikamur;;;;;;;;;;;;;x
c_ikham;Ikham;;;;;;;;;;;;;x
c_ikrem;Ikrem;;;;;;;;;;;;;x
c_ilaella;Ilaella;;;;;;;;;;;;;x
c_ilaidh;Ilaidh;;;;;;;;;;;;;x
c_im_moran;Im'moran;;;;;;;;;;;;;x
c_inniutok;Inniutok;;;;;;;;;;;;;x
c_intouk;Intouk;;;;;;;;;;;;;x
c_ireda;Ireda;;;;;;;;;;;;;x
c_iriant;Iriant;;;;;;;;;;;;;x
c_irinn;Irinn;;;;;;;;;;;;;x
c_ivida;Ivida;;;;;;;;;;;;;x
c_jaimon;Jaimon;;;;;;;;;;;;;x
c_jamal;Jamal;;;;;;;;;;;;;x
c_jamur;Jamur;;;;;;;;;;;;;x
c_kalo;Kalo;;;;;;;;;;;;;x
c_kardor;Kardor;;;;;;;;;;;;;x
c_kentai_y;Kentai'y;;;;;;;;;;;;;x
c_khal;Khal;;;;;;;;;;;;;x
c_kharath;Kharath;;;;;;;;;;;;;x
c_khla;Khla;;;;;;;;;;;;;x
c_lower_kholon;Lower Kholon;;;;;;;;;;;;;x
c_upper_kholon;Upper Kholon;;;;;;;;;;;;;x
c_khorai;Khorai;;;;;;;;;;;;;x
c_khovsosh;Khovsosh;;;;;;;;;;;;;x
c_kininae_an_oro;Kininaé'an oro;;;;;;;;;;;;;x
c_kinyen_sina;Kinyen Sina;;;;;;;;;;;;;x
c_kiril;Kiril;;;;;;;;;;;;;x
c_kirine;Kirine;;;;;;;;;;;;;x
c_korina;Korina;;;;;;;;;;;;;x
c_kredant;Kredant;;;;;;;;;;;;;x
c_laer;Laer;;;;;;;;;;;;;x
c_laerika;Laerika;;;;;;;;;;;;;x
c_lareigh;Lareigh;;;;;;;;;;;;;x
c_leth;Leth;;;;;;;;;;;;;x
c_lewain;Lewain;;;;;;;;;;;;;x
c_lhavala;Lhavala;;;;;;;;;;;;;x
c_marnoc;Marnoc;;;;;;;;;;;;;x
c_mashoro;Mashoro;;;;;;;;;;;;;x
c_mater;Mater;;;;;;;;;;;;;x
c_mela;Mela;;;;;;;;;;;;;x
c_meredith;Meredith;;;;;;;;;;;;;x
c_minder;Minder;;;;;;;;;;;;;x
c_mirnas;Mirnas;;;;;;;;;;;;;x
c_mulaigh;Mùlaigh;;;;;;;;;;;;;x
c_myndar;Myndar;;;;;;;;;;;;;x
c_nan_sela;Nan'sela;;;;;;;;;;;;;x
c_nana;Nana;;;;;;;;;;;;;x
c_nann;Nann;;;;;;;;;;;;;x
c_narec;Narec;;;;;;;;;;;;;x
c_negaidh;Negaidh;;;;;;;;;;;;;x
c_negan;Negan;;;;;;;;;;;;;x
c_negel;Negel;;;;;;;;;;;;;x
c_negellense;Negellense;;;;;;;;;;;;;x
c_nelos;Nelos;;;;;;;;;;;;;x
c_nensema;Nensema;;;;;;;;;;;;;x
c_niefinse;Níefinse;;;;;;;;;;;;;x
c_oldell;Oldell;;;;;;;;;;;;;x
c_ornia;Ornia;;;;;;;;;;;;;x
c_orvina;Orvina;;;;;;;;;;;;;x
c_owaidh;Owaidh;;;;;;;;;;;;;x
c_parash;Parash;;;;;;;;;;;;;x
c_per;Per;;;;;;;;;;;;;x
c_perina;Perina;;;;;;;;;;;;;x
c_pher;Pher;;;;;;;;;;;;;x
c_picarel;Picarel;;;;;;;;;;;;;x
c_pithain;Pithain;;;;;;;;;;;;;x
c_polon;Polon;;;;;;;;;;;;;x
c_qara;Qara;;;;;;;;;;;;;x
c_qarom;Qarom;;;;;;;;;;;;;x
c_qatada;Qatada;;;;;;;;;;;;;x
c_qatha;Qatha;;;;;;;;;;;;;x
c_ramnesney;Ramnesney;;;;;;;;;;;;;x
c_rebenn;Rebenn;;;;;;;;;;;;;x
c_rebera;Rebera;;;;;;;;;;;;;x
c_regant;Regant;;;;;;;;;;;;;x
c_reh;Reh;;;;;;;;;;;;;x
c_rimon;Rimon;;;;;;;;;;;;;x
c_rinntok;Rinntok;;;;;;;;;;;;;x
c_rinya;Rinya;;;;;;;;;;;;;x
c_rubis;Rubis;;;;;;;;;;;;;x
c_saiwick;Saiwick;;;;;;;;;;;;;x
c_salni;Salni;;;;;;;;;;;;;x
c_salston_tor;Salston Tor;;;;;;;;;;;;;x
c_samaidh;Samaidh;;;;;;;;;;;;;x
c_sara;Sara;;;;;;;;;;;;;x
c_savher;Savher;;;;;;;;;;;;;x
c_savirah;Savirah;;;;;;;;;;;;;x
c_sema;Sema;;;;;;;;;;;;;x
c_serurik;Serurik;;;;;;;;;;;;;x
c_shia;Shia;;;;;;;;;;;;;x
c_siana;Síana;;;;;;;;;;;;;x
c_sianskogen;Síanskogen;;;;;;;;;;;;;x
c_sidqal;Sidqal;;;;;;;;;;;;;x
c_sidra;Sidra;;;;;;;;;;;;;x
c_silarna;Silarna;;;;;;;;;;;;;x
c_silersham;Silersham;;;;;;;;;;;;;x
c_skenetrip;Skenetrip;;;;;;;;;;;;;x
c_sliabh;Sliabh;;;;;;;;;;;;;x
c_sornost;Sornost;;;;;;;;;;;;;x
c_strakh;Strakh;;;;;;;;;;;;;x
c_strighil;Strighil;;;;;;;;;;;;;x
c_svrox;Svrox;;;;;;;;;;;;;x
c_sydlanden_1;Sydlanden 1;;;;;;;;;;;;;x
c_sydlanden_3;Sydlanden 3;;;;;;;;;;;;;x
c_tagada;Tagada;;;;;;;;;;;;;x
c_tain;Tain;;;;;;;;;;;;;x
c_takhor;Takhor;;;;;;;;;;;;;x
c_tav_sezhi;Tav-Sezhi;;;;;;;;;;;;;x
c_tene;Tene;;;;;;;;;;;;;x
c_tesel;Tesel;;;;;;;;;;;;;x
c_thara;Thara;;;;;;;;;;;;;x
c_therga;Therga;;;;;;;;;;;;;x
c_thia;Thia;;;;;;;;;;;;;x
c_tileinn;Tileinn;;;;;;;;;;;;;x
c_tir_nieri;Tir Nieri;;;;;;;;;;;;;x
c_treigh;Treigh;;;;;;;;;;;;;x
c_tuirn;Tuirn;;;;;;;;;;;;;x
c_turika;Turika;;;;;;;;;;;;;x
c_turina;Turina;;;;;;;;;;;;;x
c_ulw;Ulw;;;;;;;;;;;;;x
c_urekeny;Urekeny;;;;;;;;;;;;;x
c_uriens;Uriens;;;;;;;;;;;;;x
c_usiarach;Usiarach;;;;;;;;;;;;;x
c_varna;Varna;;;;;;;;;;;;;x
c_vastlanden;Västlanden;;;;;;;;;;;;;x
c_welea;Welea;;;;;;;;;;;;;x
c_wella;Wella;;;;;;;;;;;;;x
c_wembsal;Wembsal;;;;;;;;;;;;;x
c_victaron;Victaron;;;;;;;;;;;;;x
c_vimbern;Vimbern;;;;;;;;;;;;;x
c_vormon;Vormon;;;;;;;;;;;;;x
c_vortha;Vortha;;;;;;;;;;;;;x
c_ybersiel;Ybersiel;;;;;;;;;;;;;x
c_yndrath;Yndrath;;;;;;;;;;;;;x
c_narzkar_falz;Narzkar Falz;;;;;;;;;;;;;x
c_zamm_daliz;Zamm Daliz;;;;;;;;;;;;;x
c_haraziz_krack;Haraziz Krack;;;;;;;;;;;;;x
c_rametzior_turak;Rametzior Turak;;;;;;;;;;;;;x
c_jhamalo_gedonia;Jhamalo Gedonia;;;;;;;;;;;;;x
c_szaracon_tamatz;Szaracon Tamatz;;;;;;;;;;;;;x
c_zaza;Zaza;;;;;;;;;;;;;x
c_zarakh;Zarakh;;;;;;;;;;;;;x
c_celturok_meloin;Celturok Meloin;;;;;;;;;;;;;x
c_marek_pomian;Marek Pomian;;;;;;;;;;;;;x
c_remzian_krack;Remzian Krack;;;;;;;;;;;;;x
c_mitheras_kullar;Mitheras Kullar;;;;;;;;;;;;;x
c_tivar;Tivar;;;;;;;;;;;;;x
c_sunnanmark;Sunnanmark;;;;;;;;;;;;;x
c_cermiras_kronomark;Cermiras kronomark;;;;;;;;;;;;;x
c_vitterdal;Vitterdal;;;;;;;;;;;;;x
c_st_kira;S:t Kira;;;;;;;;;;;;;x
c_angird;Angird;;;;;;;;;;;;;x
c_talarra;Talarra;;;;;;;;;;;;;x
c_durum;Durum;;;;;;;;;;;;;x
c_iltariet;Iltariet;;;;;;;;;;;;;x
c_val_timan_duandan;Val Timan & Duandan;;;;;;;;;;;;;x
c_arlons_kronomark;Arlons kronomark;;;;;;;;;;;;;x
c_ramdors_fallna_marker;Ramdors fallna marker;;;;;;;;;;;;;x
c_val_ordos;Val Ordos;;;;;;;;;;;;;x
c_valdus;Valdus;;;;;;;;;;;;;x
c_navar;Navar;;;;;;;;;;;;;x
c_nahira;Nahira;;;;;;;;;;;;;x
c_kraalen;Kraalen;;;;;;;;;;;;;x
c_tar_hir;Tar-Hir;;;;;;;;;;;;;x
c_altona;Altona;;;;;;;;;;;;;x
c_lugdum;Lugdum;;;;;;;;;;;;;x
c_rhonum;Rhonum;;;;;;;;;;;;;x
c_dimveden;Dimveden;;;;;;;;;;;;;x
c_avantinen;Avantinen;;;;;;;;;;;;;x
c_daggbacken;Daggbacken;;;;;;;;;;;;;x
c_kallan;Källan;;;;;;;;;;;;;x
c_foran_rim;Foran Rim;;;;;;;;;;;;;x
c_jarla;Jarla;;;;;;;;;;;;;x
c_vaderbrunn;Väderbrunn;;;;;;;;;;;;;x
c_sinna;Sinna;;;;;;;;;;;;;x
c_morelis;Morelis;;;;;;;;;;;;;x
c_hodunshus;Hodunshus;;;;;;;;;;;;;x
c_rahls_unbahr;Rahls-Unbahr;;;;;;;;;;;;;x
c_nannlond;Nannlond;;;;;;;;;;;;;x
c_lim_alan;Lim'alan;;;;;;;;;;;;;x
c_nada;Nada;;;;;;;;;;;;;x
c_chelos;Chelos;;;;;;;;;;;;;x
c_sodra_nada;Södra Nada;;;;;;;;;;;;;x
c_philias;Philias;;;;;;;;;;;;;x
c_nimto;Nimto;;;;;;;;;;;;;x
c_miletta;Miletta;;;;;;;;;;;;;x
c_salina;Salina;;;;;;;;;;;;;x
c_ralon;Ralon;;;;;;;;;;;;;x
c_dunvik;Dunvik;;;;;;;;;;;;;x
c_tuzan_rim;Tuzan Rim;;;;;;;;;;;;;x
c_tyldon;Tyldon;;;;;;;;;;;;;x
c_passelon;Passelon;;;;;;;;;;;;;x
c_suttung;Suttung;;;;;;;;;;;;;x
c_camard;Camard;;;;;;;;;;;;;x
c_linbold;Linbold;;;;;;;;;;;;;x
c_nelons_torp;Nelons torp;;;;;;;;;;;;;x
c_harken;Harken;;;;;;;;;;;;;x
c_fala;Fala;;;;;;;;;;;;;x
c_tukulle;Tukulle;;;;;;;;;;;;;x
c_ross;Ross;;;;;;;;;;;;;x
c_haledon;Haledon;;;;;;;;;;;;;x
c_stenrake;Stenrake;;;;;;;;;;;;;x
c_jisselon;Jisselon;;;;;;;;;;;;;x
c_harnby;Harnby;;;;;;;;;;;;;x
c_maher;Maher;;;;;;;;;;;;;x
c_chadarian;Chadarian;;;;;;;;;;;;;x
c_stormon;Stormön;;;;;;;;;;;;;x
c_colland;Colland;;;;;;;;;;;;;x
c_hamasland;Hamasland;;;;;;;;;;;;;x
c_kathar;Kathar;;;;;;;;;;;;;x
c_fiskefors;Fiskefors;;;;;;;;;;;;;x
c_vitas;Vitås;;;;;;;;;;;;;x
c_korndala;Korndala;;;;;;;;;;;;;x
c_daan_hammal;Daan Hammal;;;;;;;;;;;;;x
c_gripnas;Gripnäs;;;;;;;;;;;;;x
c_tallkusten;Tallkusten;;;;;;;;;;;;;x
c_gildeskog;Gildeskog;;;;;;;;;;;;;x
c_lundnas;Lundnäs;;;;;;;;;;;;;x
c_wargborg;Wargborg;;;;;;;;;;;;;x
c_jhamalo_tamatz;Jhamalo Tamatz;;;;;;;;;;;;;x
c_torneskogen;Törneskogen;;;;;;;;;;;;;x
c_nordmark;Nordmark;;;;;;;;;;;;;x
c_borons_angar;Borons ängar;;;;;;;;;;;;;x
c_hemingaland;Hemingaland;;;;;;;;;;;;;x
c_backfors;Bäckfors;;;;;;;;;;;;;x
c_minuvielsmark;Minuvielsmark;;;;;;;;;;;;;x
c_trollhems_berg;Trollhems berg;;;;;;;;;;;;;x
c_vasterbrygga;Västerbrygga;;;;;;;;;;;;;x
c_vanaland;Vanaland;;;;;;;;;;;;;x
c_bergsdalarna;Bergsdalarna;;;;;;;;;;;;;x
c_kiaz;Kiaz;;;;;;;;;;;;;x
c_khrun;Khrun;;;;;;;;;;;;;x
c_ostbrant;Östbrant;;;;;;;;;;;;;x
c_ostmark;Östmark;;;;;;;;;;;;;x
c_wibbesmark;Wibbesmark;;;;;;;;;;;;;x
c_skogsmark;Skogsmark;;;;;;;;;;;;;x
c_vastanskog;Västanskog;;;;;;;;;;;;;x
c_gryningsskog;Gryningsskog;;;;;;;;;;;;;x
c_borganas;Borganäs;;;;;;;;;;;;;x
c_kungsvik;Kungsvik;;;;;;;;;;;;;x
c_vorum;Vorum;;;;;;;;;;;;;x
c_bjorna_berg;Björna berg;;;;;;;;;;;;;x
c_solds_kronomark;Solds kronomark;;;;;;;;;;;;;x
c_ramsals_vila;Ramsals vila;;;;;;;;;;;;;x
c_vinon;Vinön;;;;;;;;;;;;;x
c_ralkom;Ralkom;;;;;;;;;;;;;x
c_vazago;Vazago;;;;;;;;;;;;;x
c_rampor;Rampor;;;;;;;;;;;;;x
c_haxkitteln;Häxkitteln;;;;;;;;;;;;;x
c_forsfara;Forsfara;;;;;;;;;;;;;x
c_quilla;Quilla;;;;;;;;;;;;;x
c_sista_bryggan;Sista bryggan;;;;;;;;;;;;;x
c_vastborg;Västborg;;;;;;;;;;;;;x
c_varnos;Varnos;;;;;;;;;;;;;x
c_egentliga_krylomar;Egentliga Krylomar;;;;;;;;;;;;;x
c_talmark;Talmark;;;;;;;;;;;;;x
c_duncarck;Duncarck;;;;;;;;;;;;;x
c_kaplandet;Kaplandet;;;;;;;;;;;;;x
c_vakto;Vaktö;;;;;;;;;;;;;x
c_hammaroarna;Hammaröarna;;;;;;;;;;;;;x
c_calemslan;Calemslän;;;;;;;;;;;;;x
c_mirron;Mirron;;;;;;;;;;;;;x
c_famiria;Famiria;;;;;;;;;;;;;x
c_megadar;Megádar;;;;;;;;;;;;;x
c_tronmark;Tronmark;;;;;;;;;;;;;x
c_graborg;Gråborg;;;;;;;;;;;;;x
c_gordogar;Gordogar;;;;;;;;;;;;;x
c_carzimar;Carzimar;;;;;;;;;;;;;x
c_caulos;Caulos;;;;;;;;;;;;;x
c_dimmestrand;Dimmestrand;;;;;;;;;;;;;x
c_ateus;Ateus;;;;;;;;;;;;;x
c_merdakh;Merdakh;;;;;;;;;;;;;x
c_harvada;Harvada;;;;;;;;;;;;;x
c_culnar;Culnar;;;;;;;;;;;;;x
c_jarvskogen;Järvskogen;;;;;;;;;;;;;x
c_khazim;Khazim;;;;;;;;;;;;;x
c_sodra_sunari;Södra Sunari;;;;;;;;;;;;;x
c_ostra_sunari;Östra Sunari;;;;;;;;;;;;;x
c_sinai;Sinai;;;;;;;;;;;;;x
c_halea;Halea;;;;;;;;;;;;;x
c_norra_sunari;Norra Sunari;;;;;;;;;;;;;x
c_emori;Emori;;;;;;;;;;;;;x
c_vastra_sunari;Västra Sunari;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
