king_title_ruler_consort_sabrian;Duke;;;;;;;;;;;;;x
king_title_ruler_consort_female_sabrian;Duchess;;;;;;;;;;;;;x
temple_king_sabrian;Primod;;;;;;;;;;;;;x
temple_king_female_sabrian;Primod;;;;;;;;;;;;;x
king_foa_sabrian;Your Grace;;;;;;;;;;;;;x
king_foa_female_sabrian;Your Grace;;;;;;;;;;;;;x
kingdom_of_sabrian;Duchy of;;;;;;;;;;;;;x
title_queen_mother_sabrian;Duchess;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
duke_sabrian;Count;;;;;;;;;;;;;x
duke_female_sabrian;Countess;;;;;;;;;;;;;x
duke_title_ruler_consort_sabrian;Count;;;;;;;;;;;;;x
duke_title_ruler_consort_female_sabrian;Countess;;;;;;;;;;;;;x
temple_duke_sabrian;Count;;;;;;;;;;;;;x
temple_duke_female_sabrian;Countess;;;;;;;;;;;;;x
duke_foa_sabrian;My Lord;;;;;;;;;;;;;x
duke_foa_female_sabrian;My Lady;;;;;;;;;;;;;x
duchy_of_sabrian;County of;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
count_sabrian;Baron;;;;;;;;;;;;;x
count_female_sabrian;Baroness;;;;;;;;;;;;;x
count_title_ruler_consort_sabrian;Baron;;;;;;;;;;;;;x
count_title_ruler_consort_female_sabrian;Baroness;;;;;;;;;;;;;x
county_of_sabrian;Barony of;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
baron_sabrian;Sir;;;;;;;;;;;;;x
baron_female_sabrian;Lady;;;;;;;;;;;;;x
baron_title_ruler_consort_sabrian;Sir;;;;;;;;;;;;;x
baron_title_ruler_consort_female_sabrian;Lady;;;;;;;;;;;;;x
baron_foa_sabrian;My Lord;;;;;;;;;;;;;x
baron_foa_female_sabrian;My Lady;;;;;;;;;;;;;x
city_baron_sabrian;Markis;;;;;;;;;;;;;x
city_baron_sabrian_female;Markisinna;;;;;;;;;;;;;x
temple_baron_sabrian;Prelat;;;;;;;;;;;;;x
temple_baron_sabrian_female;Prelat;;;;;;;;;;;;;x
temple_barony_of_sabrian;Church of;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
king_tokon;Ard Righ;;;;;;;;;;;;;x
king_female_tokon;Ard Righ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
duke_tokon;High Chief;;;;;;;;;;;;;x
duke_female_tokon;High Chief;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
count_tokon;Chief;;;;;;;;;;;;;x
count_female_tokon;Chief;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
baron_tokon;Clansman;;;;;;;;;;;;;x
baron_female_tokon;Clanswoman;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
king_dwarven;Thorakh;;;;;;;;;;;;;x
king_female_dwarven;Thorakh;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
duke_cirefalier;Kurfurst;;;;;;;;;;;;;x
duke_female_cirefalier;Kurfurstinna;;;;;;;;;;;;;x
duke_title_ruler_consort_cirefalier;Kurfurst;;;;;;;;;;;;;x
duke_title_ruler_consort_female_cirefalier;Kurfurstinna;;;;;;;;;;;;;x
duke_foa_cirefalier;My Lord;;;;;;;;;;;;;x
duke_foa_female_cirefalier;My Lady;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
